time_s,recording_time_s,x_m,y_m,z_m,qx,qy,qz,qw
3.959967613,124.119102,0.7021807383,0.1046748707,0.3430430381,0.977200055,-0.2114718459,-0.01527129037,0.01124715975
3.980041742,124.1391761,0.7022354786,0.1044170173,0.3430182875,0.9771588879,-0.211656778,-0.01520048107,0.01143947429
4.000050068,124.1591845,0.702278058,0.1041365731,0.342971524,0.9771149865,-0.2118512914,-0.01515724208,0.01164437825
4.020061255,124.1791956,0.7023197662,0.1038439151,0.3429210576,0.9770694434,-0.2120529292,-0.01512414349,0.01183715677
4.045049191,124.2041836,0.7024163566,0.1031761824,0.3429060089,0.9769678828,-0.2125183017,-0.01512835027,0.01186846297
4.070006371,124.2291408,0.7025305724,0.1024097127,0.3429693126,0.9768535104,-0.213054631,-0.0151885188,0.01158673277
4.090029001,124.2491634,0.7026446985,0.1016422805,0.3430735535,0.9767400444,-0.2135918313,-0.01528568898,0.0111248793
4.115031481,124.2741659,0.7027972994,0.1006140847,0.3432749487,0.9765887581,-0.2143137023,-0.01547136791,0.01023090116
4.140055895,124.2991903,0.7029719124,0.09943678521,0.3435614043,0.9764152209,-0.2151401471,-0.01571869889,0.008997554317
4.160073757,124.3192081,0.7031234565,0.09841040096,0.3438505216,0.9762626985,-0.2158610536,-0.01595717481,0.007779306559
4.185024738,124.3441591,0.7033174729,0.09708408886,0.3442681086,0.97606317,-0.2167921085,-0.01630101566,0.006012210264
4.205041409,124.3641758,0.7034670726,0.0960525328,0.3446353139,0.9759057627,-0.2175141026,-0.01660899233,0.004438351249
4.225054026,124.3841884,0.7035973321,0.09515915387,0.3450524796,0.9757666462,-0.218140526,-0.01693620937,0.002707008311
4.250041485,124.4091759,0.7037333585,0.09422426399,0.345632417,0.9756161948,-0.2187951594,-0.01736589037,0.0003802781531
4.270046949,124.4291813,0.7038330197,0.09353681478,0.3461124803,-0.975500956,0.2192743473,0.01772566059,0.001564136157
4.295036793,124.4541712,0.7039643661,0.0926229868,0.3467243028,-0.9753450869,0.2199011542,0.01815639846,0.003973538642
4.320044518,124.4791789,0.7041003865,0.09169962284,0.34735572,-0.9751830036,0.2205314206,0.01854006038,0.006345723765
4.340074062,124.4992085,0.7042115508,0.09091846444,0.3478397518,-0.9750454324,0.2210564492,0.01882347376,0.008131909979
4.36502099,124.5241554,0.7043414271,0.08993046363,0.3484035106,-0.9748692376,0.2217167381,0.01917798481,0.01019129727
