time_s,x_m,y_m,z_m,qx,qy,qz,qw
45.449684858322144,0.6662689768844953,0.06527374773033826,0.33730314691503704,0.21707004077714984,-0.97602706575884,0.012152666073906132,0.010201814064144528
45.47470307350159,0.6674547227595142,0.06575293073463356,0.3368395315166729,0.216576306474034,-0.9761302800273928,0.010780275495822765,0.01217232713456492
45.49474501609802,0.6683740646327866,0.06619982748016559,0.33651971673674025,0.216332645406138,-0.9761736653504869,0.009745344482835882,0.013790934286457737
45.519763231277466,0.6695821245571913,0.06670790936689587,0.3362700220572471,0.21605895692071647,-0.9762167857778703,0.008603672750341816,0.015661772396239913
45.544719219207764,0.6708676391685665,0.06705702128348294,0.33613865882113936,0.2156680036201668,-0.9762818089635189,0.007617405738123147,0.017410250756691493
45.569655895233154,0.6722431192276435,0.0673335322729447,0.3361522777196878,0.21531906608423756,-0.9763380821144735,0.006857616770677078,0.01883141751656003
45.58968663215637,0.6734440237559001,0.06761555053974827,0.3363250237225873,0.21515156274768424,-0.9763655333764668,0.006339156700780335,0.01949270053739942
45.609755516052246,0.6747401695382159,0.06792402081996711,0.3366061207101779,0.2149762756386516,-0.9764036001114993,0.005812083126298362,0.01968324900442999
45.634660959243774,0.6764054976421254,0.06832216753228884,0.3369094486143097,0.2147758245990146,-0.976453892475872,0.005177185938980221,0.019553459604583243
45.65470480918884,0.6777683079474823,0.0686980097957879,0.3372426711257277,0.21467465328964794,-0.9764866381830586,0.00466786581496969,0.01915332120386829
45.674901247024536,0.6791320475112077,0.06914903339376259,0.3376235399565006,0.21463107928302427,-0.9765102307580192,0.004108601100718692,0.018557705349341883
45.69976758956909,0.6808359732718702,0.06985343245013498,0.33801810920829284,0.2146744222200877,-0.9765224442706998,0.003283994870092636,0.017550602789650493
45.72473192214966,0.6825828981454007,0.070711175910299,0.33843869833256357,0.21478787215398307,-0.9765239644320871,0.0022960756707885457,0.016181622349003694
45.7497935295105,0.684250538739052,0.07177951960842764,0.33877812740977725,0.21504409154768978,-0.9764915978075775,0.0010847094214710739,0.014799375278302874
45.77466893196106,0.6857902222202588,0.07298767767463048,0.338989520254234,0.2154225139053194,-0.9764253728443928,-0.00028738279594728804,0.013658300785189075
45.79964995384216,0.6873015686339182,0.07421607458972022,0.33916310637666025,0.21583261638523024,-0.9763492418209708,-0.0016656092279351102,0.012476595893909861
45.819708824157715,0.6884502888748237,0.07523946921381935,0.33920812509318254,0.2161878174112996,-0.9762790159823529,-0.0028330660466108996,0.011579477215254874
45.83972406387329,0.6895631053028054,0.07631736505634432,0.3392114151926581,0.21656763017067224,-0.976200660473372,-0.004083737246693524,0.010679660350810798
45.85980534553528,0.690668629146874,0.07743600090214492,0.3392285251796652,0.21697109730775344,-0.9761143672917479,-0.005383090493257186,0.009762542475097035
45.884788274765015,0.692041798765141,0.0788848888844246,0.339230016424942,0.21753423078923131,-0.9759894193069322,-0.007030389022483893,0.00860729158465829
45.90970492362976,0.6933496858107,0.08042370401593245,0.3392612831014332,0.21818632486737485,-0.975838141592203,-0.008758026526097456,0.007612228762030612
45.93466806411743,0.6945665349882143,0.0820605743095245,0.3392979389544922,0.21889261964377524,-0.9756668581941275,-0.010644705119790468,0.006847856733116151
45.959665060043335,0.695703238883379,0.08376585855061153,0.3393304259949951,0.21962400411653216,-0.9754817972956644,-0.012675133637124338,0.006316719701191171
45.979665994644165,0.69649526405598,0.08518119372902921,0.33920794495555684,0.22026868104473146,-0.9753136127794477,-0.014376248386058532,0.006195834087813954
45.99977111816406,0.6972264528931619,0.08661358661160343,0.3390721444113033,0.22096370323921044,-0.975130148977843,-0.016066432785670187,0.006172855333025265
46.019771575927734,0.697916071113914,0.0880528272096097,0.3389226586533693,0.22167881089638009,-0.9749381790588725,-0.01776162735862364,0.006210990733755958
46.03978204727173,0.6985948922254241,0.08950415815879297,0.33877685529364504,0.22239780093982453,-0.9747411339895214,-0.019486128160553486,0.006263438001533062
46.06467056274414,0.6993966414991344,0.09132682441470637,0.3385529138976925,0.2233172114247265,-0.9744840958401876,-0.021656067332206406,0.006417537273352491
46.089672803878784,0.7000776135143604,0.09312247266641328,0.3381854603101219,0.2243045635571565,-0.9742049200520939,-0.02374609767888419,0.006954089354782685
46.10971188545227,0.7006164112072227,0.09450590194429484,0.33790998094892966,0.22525957234576344,-0.973947174180622,-0.02508892575298595,0.0074547153709155715
46.129717111587524,0.7012120558137374,0.0958232165437779,0.337660322674586,0.226392982526794,-0.9736568958190821,-0.026021287828701552,0.007833215640261067
46.149720668792725,0.701835901060902,0.097001499367358,0.3373789136267787,0.22770772538729878,-0.9733368778478138,-0.02640638942866063,0.008198574125701767
46.16977524757385,0.7024535133823469,0.0980288483681056,0.33704529035266206,0.22918429207423915,-0.9729900961772214,-0.026260998862436807,0.008671386728552768
46.19466280937195,0.703296850424988,0.09911166871135758,0.3366651562351168,0.23119371723750723,-0.9725334235711885,-0.02539567032340318,0.009124969974164829
46.2146999835968,0.7040762304923218,0.09979602231181578,0.3364549805557452,0.23289701709326593,-0.9721576787044586,-0.02413914487251725,0.009258987593152981
46.23966979980469,0.7051090307054451,0.10046413553343425,0.3361748359907909,0.2351750013224371,-0.9716610803685476,-0.021921403811235914,0.00932285934814976
46.26466512680054,0.7061263657958139,0.10113223080356293,0.3358589603431395,0.23777171240268036,-0.9710872449258963,-0.019178746489474402,0.009292534952963167
46.28467607498169,0.7069038198562212,0.10162928175343504,0.33549539982470356,0.2399812287849027,-0.9705888838527956,-0.01671282788925947,0.009322540267703445
46.30970048904419,0.7078299962421919,0.10213981775454904,0.3349646888716671,0.24272493884869573,-0.9699550611006055,-0.013433221552985963,0.009556781112849917
46.32978844642639,0.7085129701414792,0.10248045249575331,0.3344760793416949,0.24489010324090188,-0.9694403757106274,-0.010726397342240717,0.009956890990675179
46.35464429855347,0.7093942772837084,0.10285448542583704,0.33387632853836763,0.24755414060288794,-0.9687923761967843,-0.007250917181694694,0.010281220440582951
